alias,F1.predictive_gain.primary.h12.mean,F1.predictive_gain.primary.h12.range,F1.predictive_gain.primary.h4.mean,F1.predictive_gain.primary.h4.range,F1.predictive_gain.primary.h8.mean,F1.predictive_gain.primary.h8.range,F1.predictive_gain.replication.h12.mean,F1.predictive_gain.replication.h12.range,F1.predictive_gain.replication.h4.mean,F1.predictive_gain.replication.h4.range,F1.predictive_gain.replication.h8.mean,F1.predictive_gain.replication.h8.range,F1.residual_uncertainty.primary.h12.mean,F1.residual_uncertainty.primary.h12.range,F1.residual_uncertainty.primary.h4.mean,F1.residual_uncertainty.primary.h4.range,F1.residual_uncertainty.primary.h8.mean,F1.residual_uncertainty.primary.h8.range,F1.residual_uncertainty.replication.h12.mean,F1.residual_uncertainty.replication.h12.range,F1.residual_uncertainty.replication.h4.mean,F1.residual_uncertainty.replication.h4.range,F1.residual_uncertainty.replication.h8.mean,F1.residual_uncertainty.replication.h8.range,F1.retention.primary.w5.mean,F1.retention.primary.w5.range,F1.retention.primary.w7.mean,F1.retention.primary.w7.range,F1.retention.primary.w9.mean,F1.retention.primary.w9.range,F1.retention.replication.w5.mean,F1.retention.replication.w5.range,F1.retention.replication.w7.mean,F1.retention.replication.w7.range,F1.retention.replication.w9.mean,F1.retention.replication.w9.range,F2.commutator_history_gain.max,F2.commutator_history_gain.mean,F2.commutator_history_gain.min,F2.commutator_history_gain.range,F3.compatible_partner_fraction,F3.forced_domain_fraction,F3.forced_one_fraction,F3.mean_additional_pins_compatible,F3.mean_conflicting_keys_all_partners,F3.mean_shared_keys_all_partners,F3.mean_shared_keys_compatible,F3.nonvacuous_given_compatible,F3.occupied_partner_fraction
anon_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2261335428165571,0.0,-0.5525099426574839,0.0,0.0,0.0,-0.2261335428165571,0.0,-0.5525099426574839,0.0,0.0,0.0,0.0,0.0,0.9686274509803922,0.009338223219661723,0.37749120750293086,1160.8663967611335,0.09411764705882353,35.20392156862745,34.35222672064777,0.611336032388664,0.592156862745098
anon_021,0.5664035705956385,0.009401197462052036,0.5664035705956385,0.009401197462052036,0.5664035705956385,0.009401197462052036,0.5566993714957837,0.00656106190571748,0.5566993714957837,0.00656106190571748,0.5566993714957837,0.00656106190571748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09932412323285732,0.13631509291713917,0.11963463655048605,0.22582596910858982,0.21242789429300332,0.28197255034638335,-0.1378352792135946,0.09823693309421934,0.06367760668386901,0.14739800291646185,0.1516150843839337,0.17458293205086256,0.0,0.0,0.0,0.0,0.4392156862745098,0.013531118287809951,0.35436893203883496,1174.9285714285713,1.0392156862745099,30.894117647058824,20.785714285714285,0.5714285714285714,0.25098039215686274
anon_030,-1.1231054375513274,0.18362661088037258,0.005587681871905781,0.015569827026698735,-0.2231410043725821,0.04548486513211314,-0.8715262860734818,0.04336600254269796,0.005024067319925052,0.004454952724010197,-0.023854490714999566,0.04120498950337548,0.3840260268555279,0.023864807190040527,0.6573469079139993,0.021765142718882857,0.6149019570810336,0.014404876555559554,0.4873768771179551,0.0026271339043770214,0.676673555187841,0.010874849584007862,0.6567192226086553,0.018303810664591746,-0.032566729310210936,0.2773635074337937,-0.046435445131878916,0.39744397819175437,-0.09544054150241806,0.4834049389148764,0.047976437027370145,0.20124877634626864,0.08611380732823025,0.3314965037338443,0.07081637362048974,0.4161724764521267,-0.014438687484661594,-0.035172196074548245,-0.04771233171956235,0.03327364423490076,1.0,0.012556790191033992,0.4045335658238884,1162.5647058823529,0.0,43.227450980392156,43.227450980392156,0.6549019607843137,0.6549019607843137
anon_078,0.24726419753224194,0.06715655116430541,0.2508311199551596,0.06626824377501894,0.2497498776902301,0.06664622139430332,0.28316732306070047,0.05594494118644272,0.28030489815997783,0.05080118261818439,0.284647959664358,0.05292298086655811,0.33298144033493055,0.03717820007303696,0.3420338145538472,0.04268120536245751,0.33800489270259826,0.038751354907144486,0.31539610968107185,0.03932026256170151,0.325127087181749,0.03545472561609009,0.3201038292439109,0.0375587258603059,-0.36399133484229784,0.46693006075923726,-0.5969568101444248,0.7463289060042496,-0.6364205308022789,0.8521335949268407,-0.44140125673183633,0.32487461899386083,-0.7273916073743342,0.5182839625029512,-0.7870958827878359,0.5908662191237999,0.05344051362259983,0.04213031952312803,0.03508132788041873,0.018359185742181094,0.49019607843137253,0.009458645793420548,0.33564814814814814,1173.584,0.6470588235294118,27.223529411764705,29.664,0.648,0.3176470588235294
anon_039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5233244698390995,0.4163161235177845,-0.3987390144652175,0.4016661484148648,-0.577356799293296,0.5037357970725362,-0.7085867797181343,0.3553208574388449,-0.5794566240430931,0.3519577870471296,-0.7951807344276681,0.4338889234714074,0.0,0.0,0.0,0.0,0.807843137254902,0.01032349882314303,0.3531283138918346,1163.5631067961165,0.4,31.533333333333335,30.519417475728154,0.5145631067961165,0.41568627450980394
anon_075,0.5980372986769966,0.007896407874633193,0.5980372986769966,0.007896407874633193,0.5980372986769966,0.007896407874633193,0.5966374822711968,0.005306687615953654,0.5966374822711968,0.005306687615953654,0.5966374822711968,0.005306687615953654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39312803327361606,0.06254585398647516,-0.4260904600555833,0.05669093614964438,-0.4696838024137218,0.07474609728925324,-0.40317998356758666,0.020724431379994912,-0.4306108493055845,0.02347809607826057,-0.46477748470094343,0.028888691283080636,0.0,0.0,0.0,0.0,0.39215686274509803,0.016355575017789697,0.38755020080321284,1174.8,1.219607843137255,24.070588235294117,17.46,0.56,0.2196078431372549
anon_024,-0.9458516582574814,0.09354817066919996,0.1245525013377693,0.01241038928621685,-0.013702210352574296,0.05135988293197247,-0.6058898815239602,0.21886383147124444,0.11897671021710793,0.0024284412729876914,0.05698742601198037,0.004174050524255568,0.39824593720199236,0.027051727802812398,0.732943424598157,0.004493188237842616,0.6839945617341137,0.014858019076087858,0.5225612205394401,0.01637862046472338,0.727710348533531,0.008577665571075532,0.7022436005424413,0.008702660082379632,-0.21471268249415443,0.225585223445239,-0.14839224758088723,0.2970976390365606,-0.07135989998908589,0.3034470905565851,-0.2783805990323719,0.19045800403522212,-0.22170995380724504,0.23178290720897415,-0.1457476849197427,0.23349883754091194,-0.010608055331561284,-0.01439864587610129,-0.017757756222351095,0.007149700890789812,0.9215686274509803,0.013476380754283212,0.4646628757108042,1179.395744680851,0.2627450980392157,26.498039215686273,24.85531914893617,0.5319148936170213,0.49019607843137253
anon_044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.635007543229846,0.0,-1.0829510840851724,0.0,0.0,0.0,-0.635007543229846,0.0,-1.0829510840851724,0.0,0.0,0.0,0.0,0.0,0.9568627450980393,0.011374459466856423,0.424446583253128,1155.0737704918033,0.09019607843137255,39.32156862745098,36.46311475409836,0.639344262295082,0.611764705882353
anon_071,0.4228013378850912,0.06121680468008395,0.12455585475245795,0.003767589859933751,0.37829120828463547,0.025586344932771565,0.47246508464733084,0.006356075509889925,0.12804344062523393,0.007567992705150961,0.39597204315180723,0.0023332724081444045,0.32173111920901976,0.016561692568083097,0.7290050962722192,0.011146043337504019,0.44630065754144754,0.01224845077759601,0.3386189349207788,0.00697943208145313,0.7358534377277539,0.00418166164453504,0.45754876978183046,0.004019440655989304,-0.014196396969620067,0.019492470340319194,0.014210754564578045,0.008427343723405305,0.050350297810071686,0.016834918250842934,-0.019240342546714317,0.012359112669669384,0.014942923255265222,0.009249549386121774,0.048016323970418245,0.012695972142957361,0.1759495123828158,0.1740445719863585,0.17281855969373552,0.0031309526890802852,0.4196078431372549,0.017275165581038917,0.47465145754119137,1171.1028037383178,1.031372549019608,38.0,18.0,0.5887850467289719,0.24705882352941178
anon_031,-0.8781481398690059,0.09655930433782611,0.09456691180055554,0.017636676297618337,-0.9735529754754716,0.07915832573381087,-1.2357030618591116,0.08433461171576973,0.1176854472829485,0.017676144517101866,-0.5469935416382925,0.09437359788931832,0.1552361510489686,0.048677184876633,0.8166744823421611,0.02417166660368597,0.6083662530205571,0.0048692278851880655,0.27890426803512447,0.010477184501290815,0.8195493955419405,0.020473279875425465,0.6975718321237275,0.0036609963009031077,-0.018780909590868436,0.16901801562702704,-0.06621786359292263,0.2237265565895351,-0.06367478740627296,0.3194070885980286,-0.020408348784483932,0.13178071882973116,-0.07960741551715661,0.22205496676369027,-0.08977119603882365,0.26742261419414226,-0.04683826223838794,-0.051870243568048445,-0.057427735864055696,0.010589473625667756,1.0,0.014658711478460781,0.48693054518297235,1147.3176470588235,0.0,57.72156862745098,57.72156862745098,0.6941176470588235,0.6941176470588235
anon_017,0.586987746332933,0.12784660627437927,0.7767114290778909,0.1132240934302211,0.6176699543834807,0.300307020285531,0.7268964344530371,0.05431302492794832,0.8156303138124494,0.04324247373295831,0.7598693556678409,0.053143851728125746,0.1195362212202484,0.018200906295293487,0.20836548609893124,0.10201000803217877,0.17016122015932852,0.09067249054266087,0.11827883915314644,0.03222379313776663,0.17416711338145902,0.041486496206899204,0.14826382644175318,0.03681360169994713,0.4967994202502519,0.14091353846494353,-1.1497399057016606,0.5478872138255106,-1.7067977665950753,0.8047696812966978,0.5036947973334472,0.08753606298001337,-1.2192778183320347,0.218800609990355,-1.8045858532189296,0.33231627864186675,0.006767828369801002,-0.003334719030220519,-0.018925049951059703,0.025692878320860705,0.4823529411764706,0.014187968690130823,0.4722222222222222,1145.9349593495936,1.0431372549019609,42.07058823529412,44.048780487804876,0.6829268292682927,0.32941176470588235
anon_037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12912658499073176,0.14772844310731625,-0.19842761255387512,0.1985416589198007,-0.4205144868744784,0.23179126757835877,-0.1435821633288918,0.16761144836416902,-0.2161454988126659,0.23195252715399295,-0.44227106378785136,0.2175951253724011,0.0,0.0,0.0,0.0,0.7803921568627451,0.012425420110569818,0.3964757709251101,1164.211055276382,0.5725490196078431,34.68627450980392,26.321608040201006,0.5527638190954773,0.43137254901960786
anon_009,-0.016211205111405724,0.00017770826443208598,-3.090046290066262e-05,3.1679361881753465e-05,-0.0010527670968734082,0.00011775796167690089,-0.007997599191803428,0.0004311433992454372,-6.69286131371738e-05,4.4947159559161065e-05,-0.0005355268109255018,0.00025399821544125345,0.9841843843379939,8.567325498143319e-05,0.9999460357090038,2.8655214934225626e-05,0.9990199172279399,0.00011588569613252275,0.9921094776352976,0.00045562389731879094,0.9999436751090058,4.254369147693726e-05,0.9994211051032162,0.00025682214525857283,-0.00084686279296875,0.0072021484375,-0.00014677501860119042,0.010332380022321428,0.0001017886779647342,0.009865119165570362,0.001628875732421875,0.005462646484375,-7.266090029761907e-05,0.004346575055803572,0.00017591478580022895,0.0049210634497444585,0.01698275714936992,0.016377864361172462,0.01587871799657059,0.0011040391527993298,0.3686274509803922,0.017866330943127704,0.4583333333333333,1171.7659574468084,1.4039215686274509,28.28235294117647,12.702127659574469,0.574468085106383,0.21176470588235294
anon_074,-0.15100574527868527,0.1542598269428106,0.3927545932347617,0.015915479045079506,0.3701000390666958,0.008200405335746619,0.07355192395091509,0.013110012126542281,0.37639400122405803,0.004653026975769747,0.3641642873123307,0.003087278631521584,0.4283446771479357,0.01809911439301226,0.5396995914493556,0.007639730694148694,0.5182439795028818,0.005348423340478359,0.4703464257622335,0.006822483741576402,0.5407142671788417,0.0056379686536591755,0.5307805997702322,0.009617999756844076,-0.037452878708040795,0.10556232034540156,-0.312114406894687,0.12533293776426324,-0.4194606076445202,0.13300330463501037,0.0027538656093734327,0.11818594371885145,-0.251428023107006,0.16891574476865695,-0.3540181198553865,0.18150201308702657,0.03278134365045127,0.02848919204788018,0.023620496296189453,0.009160847354261814,0.9176470588235294,0.012556790191033992,0.5640802092414996,1175.8461538461538,0.36470588235294116,32.52156862745098,27.5982905982906,0.5897435897435898,0.5411764705882353
anon_077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0921898481777167,0.09927282010833516,-0.3905067170476149,0.19763632898082062,-0.46741961388881664,0.23070628525988457,-0.04556895318404302,0.08619305811239769,-0.32678418683019356,0.3109287898527955,-0.3933706834167266,0.3578288281832094,0.0,0.0,0.0,0.0,0.8313725490196079,0.009338223219661723,0.25908558030480655,1185.4245283018868,0.2980392156862745,26.027450980392157,17.037735849056602,0.5754716981132075,0.47843137254901963
anon_058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4980392156862745,0.008407685149707154,0.16666666666666666,1180.236220472441,0.6274509803921569,22.729411764705883,26.976377952755904,0.6456692913385826,0.3215686274509804
anon_010,0.5676814548966762,0.0012292479926973021,0.5298702686752217,0.007464849786969707,0.5599551068833267,0.0004462838281524828,0.5958892139900149,0.0051717614870454565,0.5554390055880728,0.0059355833326038,0.5865717808174993,0.005389848814257636,0.27834536227655404,0.009065474482976732,0.3213770895725664,0.01916368113335104,0.28929365697726506,0.010898623115974504,0.25464246540210744,0.0035915124752320393,0.29618096777867686,0.004864479368449082,0.2648874772612543,0.004293885871534842,0.20201723924453407,0.053363640175949245,0.36046585447305723,0.08846525408672479,0.4743278154781278,0.10534234685782795,0.19138382481090385,0.017763570207257273,0.34619204184187785,0.019321832680898432,0.46191904542751056,0.02912094255365444,0.039267193555076574,0.038748096443701176,0.03784495014361855,0.001422243411458024,0.7176470588235294,0.012294050030105643,0.3873552983081033,1188.0655737704917,0.8588235294117647,21.43921568627451,7.46448087431694,0.4426229508196721,0.3176470588235294
anon_053,-0.868638592145526,0.06498793715644591,0.01594397030939748,0.011639111508554012,-0.3414449532377683,0.2323695372255553,-0.6828137653838091,0.15171363631542578,0.011979694677292707,0.005864348032973754,-0.060844861870874456,0.019065766744835067,0.3432864480560318,0.015570929543499867,0.6011291837233105,0.02568841513403486,0.5412191774952231,0.021086841456872896,0.4299773737734662,0.031847298246793665,0.5815358292793662,0.03286670396318547,0.5563345198882816,0.03152577799982614,-0.5122690910009836,0.5078878824467052,-0.7239583540004159,0.5499820474468673,-0.8770458081264426,0.5965346280828092,-0.5887984792452697,0.16821614461609036,-0.8108086367271813,0.19954348815704825,-0.9720995871145216,0.20843234180215797,0.0006060640352765212,-0.006648964883957238,-0.01035314750306826,0.010959211538344782,0.8784313725490196,0.014395971317532431,0.45399239543726233,1167.7232142857142,0.1568627450980392,46.80392156862745,48.142857142857146,0.6428571428571429,0.5647058823529412
anon_032,-0.01623210853444397,0.0072231663253636,0.014303022160080558,0.009810654195005986,-0.005563140300309508,0.03138225204637843,-0.010622580720852703,0.0017100436039753086,0.000403440331590621,0.0019114824207887293,-0.007192079600259221,0.0031014983936512586,0.10062545035681722,0.03247883601965226,0.12259982566144,0.06197887141956257,0.11189604366792444,0.05266598636039084,0.06972155422662643,0.005465808553347815,0.0740092440113025,0.008306256742396989,0.07055242500919968,0.006480794725441885,-0.6794598946720365,0.08110373268090798,-1.3153629056916059,0.19361733140401927,-1.8088225576013695,0.26313194626350644,-0.7035364964940389,0.0582997207702558,-1.3719683714988158,0.14212497099914323,-1.8855396547721472,0.19581738903492485,0.000885692097657903,-0.0009549070986468294,-0.0038292982718643107,0.004714990369522214,0.4588235294117647,0.012348787563632382,0.4645390070921986,1161.3076923076924,0.611764705882353,31.67058823529412,27.384615384615383,0.6581196581196581,0.30196078431372547
anon_007,0.2779683835409796,0.07491458590631073,0.2964591324761563,0.04291041430504883,0.29780621675976615,0.047716775153784474,0.29048438699028817,0.007488003694890888,0.2999429723465098,0.006612015954453376,0.30001401413299644,0.012524025516297166,0.2882806170579224,0.0508663850604299,0.31354889792911844,0.03331507659030347,0.3063797524614963,0.03824176860928624,0.30063183716132735,0.007448336026851132,0.3141003020358717,0.00425087830863935,0.3064769166842144,0.009093760290079522,-0.8405565683143074,0.11814228475607169,-1.2000566800587196,0.061958557088326094,-1.4243096612339334,0.05138935352432905,-0.8409452136904333,0.0426374171580175,-1.2002929282016577,0.023617557021922142,-1.424861226881293,0.01731896275697231,0.056097085056393825,0.0542032489164618,0.05303116422009774,0.0030659208362960877,0.807843137254902,0.013213640593354864,0.4167357083678542,1175.3300970873786,0.34509803921568627,36.23921568627451,23.33495145631068,0.5825242718446602,0.47058823529411764
anon_014,-0.012751510517472439,0.0006510392231416848,-0.0003479999544222747,0.0006341158658261985,-0.004939010517494373,0.0006510392425154591,-0.008853592634270272,0.0019531213371432616,-0.000657755442590849,0.0013051258905126828,-0.001041092634248547,0.001953121366165544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.01676063276588757,0.4598301763553233,1215.24064171123,0.9215686274509803,31.933333333333334,13.866310160427808,0.47058823529411764,0.34509803921568627
anon_045,0.7758736206739012,0.07415741970067213,0.7775278934043612,0.07046303493321038,0.7771466441427061,0.07161723863677483,0.7893304769636187,0.033516050137011866,0.7891135730524401,0.03378750164810029,0.7890384908387253,0.03398030016159581,0.003264200233129219,0.006528400466258438,0.003739987254503293,0.007479974509006586,0.0032656855862288506,0.006531371172457701,0.0004403599197950958,0.0008807198395901916,0.0007233206634068585,0.001446641326813717,0.0006595186770619793,0.0013190373541239586,0.6648199594810152,0.2161208259677686,0.7439140937544707,0.22022306854582907,0.835066629057728,0.24065257736515344,0.6395476303204596,0.22260833651684997,0.7216872060628051,0.22261209955602235,0.8100263883001068,0.24325380418958487,0.13603634797181716,0.09386369817597051,0.07225557502389275,0.0637807729479244,0.7254901960784313,0.013476380754283212,0.5678310316815597,1188.745945945946,0.9490196078431372,27.227450980392156,9.821621621621622,0.4864864864864865,0.35294117647058826
anon_082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14416934555388985,0.12458954586281619,-0.4588464983730896,0.32389414026713614,-0.7183641236055215,0.40559389862282635,0.1746484816534376,0.08182435369409016,-0.3812085927283988,0.20975227943702474,-0.6216781387167688,0.2685012888370531,0.0,0.0,0.0,0.0,0.788235294117647,0.01032349882314303,0.31283138918345704,1131.910447761194,0.38823529411764707,34.52156862745098,32.0,0.4626865671641791,0.36470588235294116
anon_066,0.7717114347001723,0.07562694331782005,0.6855582550869543,0.030145482627477405,0.7445762496015473,0.048171330333505735,0.7896182833086685,0.015583593738706547,0.6962586843591871,0.010229436591284058,0.7547420471868321,0.0010647443174158777,0.12475634282505615,0.057324679542155255,0.22815507169615373,0.030506695450010224,0.16397668861138026,0.04444587002011133,0.10489463636370468,0.006175101961705065,0.20122756374608414,0.019339143068743597,0.1421931836442325,0.008081132586253148,-0.040638280111864496,0.12954860941489674,0.06840097311237418,0.12277432122841321,0.08020995384830693,0.20215149898831555,-0.015644686259922175,0.035584911247567574,0.09681037931827008,0.04790246974366337,0.12129555415945792,0.06631353307774915,0.21329568722987455,0.20909056967741213,0.20220453680416212,0.011091150425712432,0.4196078431372549,0.01563303957523674,0.4173669467787115,1160.6822429906542,1.580392156862745,29.858823529411765,9.25233644859813,0.4953271028037383,0.20784313725490197
anon_065,-0.7320086057075456,0.14980173600423985,0.19034822789253913,2.6082532422755378e-05,0.054272599787062115,0.06840976526271514,-0.3363910711511025,0.06483389117417071,0.1984000960686474,0.01913049490483587,0.15505045512933452,0.011771652763232221,0.3986681305886005,0.013523440739169168,0.6550575343922594,0.03629558565175994,0.5852090822295928,0.027223701344362028,0.49856535457358053,0.012644210143847923,0.6440855511061301,0.013058949606035486,0.5990030277418421,0.01488852433834087,-0.031709757810846416,0.14575162207471193,-0.3086283958916743,0.1254253250580869,-0.41962011059479415,0.14630248028445525,-0.060996175975205257,0.11336139551678323,-0.35039831996297316,0.1438992919230681,-0.47431198490230386,0.15368784917642125,-0.027401129871942653,-0.03192681647871939,-0.039041290636466,0.011640160764523344,0.7490196078431373,0.01557830204171,0.4061841180604357,1131.1413612565445,0.5176470588235295,41.86274509803921,31.18848167539267,0.49214659685863876,0.3686274509803922
anon_048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13903470334556792,0.16988365147827184,-0.12532360506854387,0.2611540579789304,-0.1267366395289334,0.3102592756320682,-0.09726153568989516,0.2406325911323549,-0.06609480715132171,0.3470678875795331,-0.05399995599987192,0.3942191038771803,0.0,0.0,0.0,0.0,0.7490196078431373,0.008352947616180415,0.10484927916120576,1130.8272251308902,0.3137254901960784,42.14509803921569,44.717277486910994,0.5916230366492147,0.44313725490196076
anon_052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023327520241196432,0.12375221117435944,-0.3692318284289943,0.19786144936915956,-0.48951904451696143,0.22146716801839816,0.024078253516475915,0.05527690174447332,-0.298172266808308,0.264609710848522,-0.4087180803570701,0.27439091468383925,0.0,0.0,0.0,0.0,0.47058823529411764,0.010378236356669769,0.21940928270042195,1147.7833333333333,0.5568627450980392,34.07058823529412,34.15,0.675,0.3176470588235294
anon_068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6992117890934898,0.0200646073022126,-0.9746449762111885,0.03403555560843852,-1.237504664815179,0.03658680835449313,-0.696274769823037,0.01885499850266026,-0.9831467807603896,0.023044687681641363,-1.2460463430321744,0.022134974015098896,0.0,0.0,0.0,0.0,0.7058823529411765,0.011374459466856423,0.23387872954764197,1137.0,0.4549019607843137,35.83921568627451,27.738888888888887,0.5222222222222223,0.3686274509803922
anon_026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.020964475340741147,0.4595300261096606,1196.6310160427809,0.8549019607843137,33.93333333333333,7.502673796791444,0.42245989304812837,0.30980392156862746
anon_056,0.4405290690049204,0.037315463504985436,0.4405290690049204,0.037315463504985436,0.4405290690049204,0.037315463504985436,0.39904586916008666,0.080029600679625,0.39904586916008666,0.080029600679625,0.39904586916008666,0.080029600679625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2266628097971771,0.16335324001449958,-0.3734289466319433,0.1218157545978083,-0.4854996799817875,0.1934808483865222,-0.2817502262361205,0.062350608786379824,-0.42857316904031345,0.12763500633929808,-0.544788209948465,0.2510414526773525,0.11635788344987216,0.10231158109920474,0.08736325410717459,0.028994629342697573,0.7764705882352941,0.016169467403798786,0.3865944482058226,1202.3939393939395,0.5450980392156862,31.95686274509804,15.292929292929292,0.5808080808080808,0.45098039215686275
anon_055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01562127918272046,0.07515513408447835,-1.3349768553336647,0.15732668443997722,-1.7247577119966107,0.20135889275455154,0.008465172908802167,0.015340334595955758,-1.2941469881150445,0.2762755767366538,-1.6875391451687276,0.3194790659795348,0.0,0.0,0.0,0.0,0.7098039215686275,0.01557830204171,0.3696416022487702,1116.6298342541436,0.6745098039215687,45.72156862745098,31.723756906077348,0.5193370165745856,0.3686274509803922
anon_083,-0.07770409815110957,0.0025217443750722435,-0.00012852878568603288,0.00018542254609821285,-0.003993380667224655,3.580955019555354e-05,-0.015418510761936455,0.00031378857414399164,-6.046787293800815e-05,7.833064159301628e-06,-0.0009049026837766316,8.019868473940761e-05,0.9366698623047351,0.0017010709444399419,0.9997408478782626,0.00018306129687462036,0.9961277940243743,7.391376343557354e-05,0.9848365441447642,0.0002463810104934572,0.9999444055217033,8.676699237653018e-06,0.9990185997272045,8.10302057242529e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39215686274509803,0.021019212874267886,0.4583333333333333,1161.82,1.4431372549019608,40.752941176470586,11.64,0.58,0.22745098039215686
anon_059,-0.023009032460690193,0.0006511379890228319,-5.9817289005725804e-05,7.592134668343853e-05,-0.00218579402598873,0.00047867262454670545,-0.013850281549625365,3.253224985722003e-05,-7.63785299347508e-05,6.8230685649206535e-06,-0.0016631270859721048,0.0003527318274568758,0.9770206230449525,0.0003058437866263475,0.9997357122838099,8.243771046823056e-05,0.9973900592919983,0.00041486241670440904,0.9863083435562067,0.0005364144495731971,0.9999215340208623,2.9253482241031747e-06,0.9985438418874181,0.00038492418299407305,0.0010714524224820622,0.01248366659682589,0.0026219527022404445,0.024604457082016806,0.004446179685336449,0.02743964279861925,-0.0023754681614718593,0.009960769904353593,-0.0012887040867866405,0.008053738990010556,0.0002680487699972995,0.010718544395715849,0.040880744587942774,0.04048326832471779,0.03977882226231644,0.0011019223256263366,0.7215686274509804,0.017811593409600965,0.46220036877688997,1119.554347826087,0.6274509803921569,55.956862745098036,39.380434782608695,0.5489130434782609,0.396078431372549
anon_069,0.3668191571629034,0.03367792489117527,0.3668191571629034,0.03367792489117527,0.3668191571629034,0.03367792489117527,0.34672781029194777,0.002323444854184953,0.34672781029194777,0.002323444854184953,0.34672781029194777,0.002323444854184953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11418089483484878,0.18286560840744404,0.1257346412664044,0.3622343257417669,0.17830089867072627,0.40736883062166984,0.10637622111713423,0.14455761898342456,0.13980757841742278,0.2753837076984341,0.20302161342272992,0.3309568102522073,-0.0007958162976459682,-0.0024093670090330386,-0.0043430364200060245,0.0035472201223600563,0.6549019607843137,0.012294050030105643,0.3018699910952805,1126.4191616766468,1.0705882352941176,37.3921568627451,26.760479041916167,0.4431137724550898,0.2901960784313726
